what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433555945877
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433555946367
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433555961620
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433555969624
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433555975885
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433555987467
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433555996391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556000599
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556009412
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556011174
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556014581
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556015507
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433556019486
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556022918
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556024052
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433556026987
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433556034558
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556035676
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556036932
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556042225
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556043274
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433556048188
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556049555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556051167
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433556053152
