what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1433456216808
started,bundle,org.eclipse.wst.common.emf,1.1.300.v200905060430,"org.eclipse.wst.common.emf",1433456216809
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.300.v200811200330,"org.eclipse.wst.common.emfworkbench.integration",1433456216811
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1433456216812
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks.ui",1433456216812
started,bundle,org.eclipse.wst.common.modulecore,1.1.300.v200904132230,"org.eclipse.wst.common.modulecore",1433456216813
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1433456216813
started,bundle,org.eclipse.wst.jsdt.core,1.0.200.v200905201910,"org.eclipse.wst.jsdt.core",1433456216814
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1433456216815
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1433456216815
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1433456216817
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1433456216817
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1433456216818
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1433456216819
os,sysinfo,,,"win32",1433456216822
arch,sysinfo,,,"x86",1433456216822
ws,sysinfo,,,"win32",1433456216822
locale,sysinfo,,,"pt_BR",1433456216822
processors,sysinfo,,,"4",1433456216822
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1433456216822
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1433456216822
java.specification.name,sysinfo,,,"Java Platform API Specification",1433456216822
java.specification.vendor,sysinfo,,,"Oracle Corporation",1433456216822
java.specification.version,sysinfo,,,"1.7",1433456216822
java.vendor,sysinfo,,,"Oracle Corporation",1433456216822
