what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433664993672
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433664997838
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433665002473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433665013538
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433665021201
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665022636
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665023125
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433665023137
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433665035457
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433665082456
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1433665091024
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433665136312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665143305
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665154217
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665209929
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665221468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665224468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665259764
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665276442
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433665311870
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433665318536
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433665321101
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433665329023
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433665331482
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1433665331734
