what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636236731
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636237158
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433636237171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636240488
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636250387
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433636250395
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433636253203
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433636253294
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433636254321
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636255868
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636276685
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433636281554
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433636282166
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433636290020
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433636293241
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636294670
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636295246
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433636295257
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433636309194
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433636343025
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636357068
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433636433057
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433636439003
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433636455544
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433636456721
