what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.7.0_45",1433456216822
java.vm.info,sysinfo,,,"mixed mode, sharing",1433456216822
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1433456216822
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1433456216822
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1433456216822
java.vm.specification.version,sysinfo,,,"1.7",1433456216822
java.vm.vendor,sysinfo,,,"Oracle Corporation",1433456216822
java.vm.version,sysinfo,,,"24.45-b08",1433456216822
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1433456216878
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1433456217301
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1433456217374
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1433456217423
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1433456217717
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1433456217760
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1433456217891
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1433456218012
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1433456218013
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1433456218014
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1433456218386
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1433456218387
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1433456218490
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1433456218564
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1433456218806
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1433456221237
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1433456221304
