what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433638909910
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433638912008
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433638912841
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433638913492
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639002050
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639002987
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639036191
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639037164
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639106245
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639107320
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639108949
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433639110279
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433639202592
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433639253568
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433639259871
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433639276258
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433660904068
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433660907677
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433660908043
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433660929518
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433660935626
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433661016602
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433661025888
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433661029727
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433661031445
