what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1433631780244
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1433631780245
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1433631780247
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1433631780247
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1433631780254
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1433631780255
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1433631780259
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1433631780261
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1433631780263
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1433631780264
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1433631780264
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1433631780265
os,sysinfo,,,"win32",1433631780269
arch,sysinfo,,,"x86",1433631780269
ws,sysinfo,,,"win32",1433631780269
locale,sysinfo,,,"pt_BR",1433631780269
processors,sysinfo,,,"4",1433631780269
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1433631780269
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1433631780269
java.specification.name,sysinfo,,,"Java Platform API Specification",1433631780269
java.specification.vendor,sysinfo,,,"Oracle Corporation",1433631780269
java.specification.version,sysinfo,,,"1.7",1433631780269
java.vendor,sysinfo,,,"Oracle Corporation",1433631780269
java.version,sysinfo,,,"1.7.0_45",1433631780269
java.vm.info,sysinfo,,,"mixed mode, sharing",1433631780269
