what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587234282
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433587234294
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433587251982
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433587293138
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587301778
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587302669
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433587312351
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587322793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587325013
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433587328714
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433587334806
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433587352182
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433587354580
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587355918
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587356499
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433587356509
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433587373377
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433587378371
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587380572
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587381740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587384392
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587385789
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433587433898
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433587442937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433587448127
