what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433589531365
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1433589540153
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433589541502
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433589545671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433589546998
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433589547334
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433589547344
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433589564462
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433589573790
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433589584824
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433589587381
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433589588701
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433589589274
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1433589589284
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433589606480
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1433589649369
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433589662019
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433589679808
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433589688074
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433589688635
