what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634049803
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634248072
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433634249708
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634253721
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634261303
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433634262627
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433634267492
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634269731
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634282870
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1433634285700
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634299882
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634300045
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433634314911
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634318873
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634340756
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433634341744
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634342745
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634344713
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433634347157
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433634348354
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1433634356021
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1433634359740
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1433634371657
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634375919
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1433634508186
