what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1433545386968
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1433545386969
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1433545386970
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1433545386971
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1433545386972
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1433545386988
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1433545386990
os,sysinfo,,,"win32",1433545386993
arch,sysinfo,,,"x86",1433545386993
ws,sysinfo,,,"win32",1433545386993
locale,sysinfo,,,"pt_BR",1433545386993
processors,sysinfo,,,"4",1433545386993
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1433545386993
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1433545386993
java.specification.name,sysinfo,,,"Java Platform API Specification",1433545386993
java.specification.vendor,sysinfo,,,"Oracle Corporation",1433545386993
java.specification.version,sysinfo,,,"1.7",1433545386993
java.vendor,sysinfo,,,"Oracle Corporation",1433545386993
java.version,sysinfo,,,"1.7.0_45",1433545386993
java.vm.info,sysinfo,,,"mixed mode, sharing",1433545386993
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1433545386993
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1433545386993
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1433545386993
java.vm.specification.version,sysinfo,,,"1.7",1433545386993
java.vm.vendor,sysinfo,,,"Oracle Corporation",1433545386993
